Linux 6.8.0-49-generic (samoy-pc) 	12/10/2024 	_x86_64_	(12 CPU)

07:21:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:17 AM  all    1.27    0.00    1.52    9.37    0.00    0.00    0.00    0.00    0.00   87.85
07:25:18 AM  all    6.42    0.00    2.99   18.14    0.00    0.00    0.00    0.00    0.00   72.46
07:25:19 AM  all    6.31    0.00    3.07   17.82    0.00    0.09    0.00    0.00    0.00   72.72
07:25:20 AM  all    8.12    0.00    2.22   18.38    0.00    0.00    0.00    0.00    0.00   71.28
07:25:21 AM  all    6.83    0.00    2.73   17.66    0.00    0.00    0.00    0.00    0.00   72.78
07:25:22 AM  all    6.16    0.00    2.31   18.65    0.00    0.00    0.00    0.00    0.00   72.88
07:25:23 AM  all    8.25    0.00    2.89   17.35    0.00    0.00    0.00    0.00    0.00   71.51
07:25:24 AM  all    6.54    0.00    2.89   18.52    0.00    0.00    0.00    0.00    0.00   72.05
07:25:25 AM  all    4.93    0.00    2.21   12.24    0.00    0.00    0.00    0.00    0.00   80.61
07:25:26 AM  all    6.98    0.00    2.93   17.24    0.00    0.00    0.00    0.00    0.00   72.84
07:25:27 AM  all    8.93    0.00    4.90   17.18    0.00    0.00    0.00    0.00    0.00   68.99
07:25:28 AM  all   10.41    0.00    4.95   16.21    0.00    0.00    0.00    0.00    0.00   68.43
07:25:29 AM  all    8.65    0.00    3.17   17.57    0.00    0.00    0.00    0.00    0.00   70.61
07:25:30 AM  all    8.51    0.09    4.12   16.84    0.00    0.00    0.00    0.00    0.00   70.45
07:25:31 AM  all   12.54    0.00    5.41   11.51    0.00    0.09    0.00    0.00    0.00   70.45
07:25:32 AM  all    6.03    0.00    2.84   12.66    0.00    0.09    0.00    0.00    0.00   78.38
07:25:33 AM  all   10.63    0.00    3.72   17.03    0.00    0.00    0.00    0.00    0.00   68.63
07:25:34 AM  all   12.09    0.00    4.66   16.32    0.00    0.00    0.00    0.00    0.00   66.93
07:25:35 AM  all    8.97    0.09    5.52   16.22    0.00    0.00    0.00    0.00    0.00   69.20
07:25:36 AM  all    9.75    0.00    3.76   14.88    0.00    0.00    0.00    0.00    0.00   71.60
