Linux 6.8.0-49-generic (samoy-pc) 	12/09/2024 	_x86_64_	(12 CPU)

01:40:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:00:40 PM  all    7.59    0.00    2.39   10.58    0.00    0.43    0.00    0.00    0.00   79.01
02:00:41 PM  all   11.64    0.00    3.40   10.88    0.00    0.34    0.00    0.00    0.00   73.75
02:00:42 PM  all   14.22    0.00    3.41   10.90    0.00    0.17    0.00    0.00    0.00   71.29
02:00:43 PM  all   12.43    0.00    3.06   11.40    0.00    0.34    0.00    0.00    0.00   72.77
02:00:44 PM  all   10.17    0.00    3.39   10.76    0.00    0.25    0.00    0.00    0.00   75.42
02:00:45 PM  all   10.03    0.00    2.98   11.73    0.00    0.34    0.00    0.00    0.00   74.91
02:00:46 PM  all    9.27    0.00    3.32   10.54    0.00    0.34    0.00    0.00    0.00   76.53
02:00:47 PM  all   10.22    0.00    3.07   10.31    0.00    0.43    0.00    0.00    0.00   75.98
02:00:48 PM  all   11.04    0.00    3.20   10.61    0.00    0.34    0.00    0.00    0.00   74.81
02:00:49 PM  all   10.48    0.00    2.98   12.35    0.00    0.34    0.00    0.00    0.00   73.85
02:00:50 PM  all    9.60    0.00    3.14   11.47    0.00    0.34    0.00    0.00    0.00   75.45
02:00:51 PM  all   10.35    0.00    2.88   11.79    0.00    0.42    0.00    0.00    0.00   74.55
02:00:52 PM  all   10.84    0.00    3.33   10.75    0.00    0.17    0.00    0.00    0.00   74.91
02:00:53 PM  all    7.94    0.00    2.62   10.39    0.00    0.51    0.00    0.00    0.00   78.55
02:00:54 PM  all    7.65    0.00    2.72    9.86    0.00    0.34    0.00    0.00    0.00   79.44
02:00:55 PM  all   11.14    0.00    3.38   10.72    0.00    0.34    0.00    0.00    0.00   74.43
02:00:56 PM  all    9.90    0.00    3.30   10.49    0.00    0.17    0.00    0.00    0.00   76.14
02:00:57 PM  all   10.93    0.00    2.48   11.53    0.00    0.51    0.00    0.00    0.00   74.55
02:00:58 PM  all   12.38    0.00    3.31   10.69    0.00    0.25    0.00    0.00    0.00   73.37
02:00:59 PM  all   10.16    0.00    3.22   10.33    0.00    0.34    0.00    0.00    0.00   75.95
02:01:00 PM  all   10.98    0.00    3.29   10.90    0.00    0.42    0.00    0.00    0.00   74.41
02:01:01 PM  all   10.88    0.00    3.40   11.48    0.00    0.17    0.00    0.00    0.00   74.06
02:01:02 PM  all   10.19    0.00    3.42   10.45    0.00    0.43    0.00    0.00    0.00   75.51
02:01:03 PM  all    9.52    0.00    3.06   11.05    0.00    0.25    0.00    0.00    0.00   76.13
02:01:04 PM  all    9.81    0.00    3.16   11.18    0.00    0.09    0.00    0.00    0.00   75.77
02:01:05 PM  all   11.52    0.00    2.90   10.32    0.00    0.43    0.00    0.00    0.00   74.83
02:01:06 PM  all   16.38    0.00    3.52   10.03    0.00    0.26    0.00    0.00    0.00   69.81
02:01:07 PM  all   16.38    0.00    4.18   10.41    0.00    0.43    0.00    0.00    0.00   68.60
02:01:08 PM  all   16.60    0.00    4.02   10.01    0.00    0.26    0.00    0.00    0.00   69.12
02:01:09 PM  all   12.19    0.00    3.64    9.57    0.00    0.42    0.00    0.00    0.00   74.17
02:01:10 PM  all   19.04    0.00    4.18   10.59    0.00    0.09    0.00    0.00    0.00   66.10
02:01:11 PM  all   14.74    0.00    4.28    9.68    0.00    0.17    0.00    0.00    0.00   71.12
02:01:12 PM  all   13.08    0.00    3.50    9.06    0.00    0.34    0.00    0.00    0.00   74.02
02:01:13 PM  all   16.26    0.00    4.09   10.55    0.00    0.17    0.00    0.00    0.00   68.94
02:01:14 PM  all   16.39    0.00    3.95   10.56    0.00    0.09    0.00    0.00    0.00   69.01
02:01:15 PM  all   16.64    0.00    4.12   10.21    0.00    0.00    0.00    0.00    0.00   69.04
02:01:16 PM  all   15.27    0.00    3.86   10.12    0.00    0.17    0.00    0.00    0.00   70.58
02:01:17 PM  all   14.42    0.00    3.67   10.15    0.00    0.09    0.00    0.00    0.00   71.67
02:01:18 PM  all   10.14    0.00    3.41   10.90    0.00    0.26    0.00    0.00    0.00   75.30
02:01:19 PM  all   13.10    0.00    3.51   11.39    0.00    0.17    0.00    0.00    0.00   71.83
02:01:20 PM  all   12.96    0.00    3.52   10.56    0.00    0.17    0.00    0.00    0.00   72.79
02:01:21 PM  all   13.30    0.00    3.58    9.80    0.00    0.26    0.00    0.00    0.00   73.06
02:01:22 PM  all   17.84    0.00    4.37   10.81    0.00    0.26    0.00    0.00    0.00   66.72
02:01:23 PM  all   13.31    0.00    3.67   10.41    0.00    0.17    0.00    0.00    0.00   72.44
02:01:24 PM  all   10.97    0.00    3.34   10.71    0.00    0.26    0.00    0.00    0.00   74.72
02:01:25 PM  all   13.38    0.00    3.50   10.74    0.00    0.17    0.00    0.00    0.00   72.21
02:01:26 PM  all    6.83    0.00    2.61   10.03    0.00    0.25    0.00    0.00    0.00   80.27
02:01:27 PM  all   15.61    0.00    4.18   11.18    0.00    0.09    0.00    0.00    0.00   68.94
02:01:28 PM  all   13.17    0.00    3.51   10.35    0.00    0.09    0.00    0.00    0.00   72.88
02:01:29 PM  all    7.87    0.00    2.62   11.26    0.00    0.51    0.00    0.00    0.00   77.73
02:01:30 PM  all    9.55    0.00    2.90   10.40    0.00    0.34    0.00    0.00    0.00   76.81
02:01:31 PM  all   12.80    0.00    3.41   10.49    0.00    0.17    0.00    0.00    0.00   73.12
02:01:32 PM  all   11.77    0.00    3.58   10.75    0.00    0.17    0.00    0.00    0.00   73.72
02:01:33 PM  all   10.89    0.00    2.78   10.89    0.00    0.42    0.00    0.00    0.00   75.02
02:01:34 PM  all   13.18    0.00    3.83   11.05    0.00    0.34    0.00    0.00    0.00   71.60
02:01:35 PM  all   13.24    0.00    3.50   10.33    0.00    0.17    0.00    0.00    0.00   72.76
02:01:36 PM  all   14.95    0.00    4.12   10.31    0.00    0.00    0.00    0.00    0.00   70.62
02:01:37 PM  all   16.32    0.00    3.93   10.51    0.00    0.17    0.00    0.00    0.00   69.06
02:01:38 PM  all   14.09    0.00    3.35   10.40    0.00    0.09    0.00    0.00    0.00   72.08
02:01:39 PM  all   17.01    0.00    4.10   10.34    0.00    0.17    0.00    0.00    0.00   68.38
02:01:40 PM  all   15.44    0.00    3.52   10.89    0.00    0.09    0.00    0.00    0.00   70.07
02:01:41 PM  all   14.86    0.00    3.95   10.57    0.00    0.17    0.00    0.00    0.00   70.45
02:01:42 PM  all   15.18    0.00    4.07   10.09    0.00    0.25    0.00    0.00    0.00   70.40
02:01:43 PM  all   15.21    0.00    4.02   10.68    0.00    0.17    0.00    0.00    0.00   69.91
02:01:44 PM  all   17.55    0.00    3.94    9.76    0.00    0.17    0.00    0.00    0.00   68.58
02:01:45 PM  all   13.53    0.00    3.83   10.13    0.00    0.26    0.00    0.00    0.00   72.26
02:01:46 PM  all    9.23    0.00    2.74   10.60    0.00    0.26    0.00    0.00    0.00   77.18
02:01:47 PM  all    7.83    0.00    2.64    9.70    0.00    0.26    0.00    0.00    0.00   79.57
02:01:48 PM  all   10.88    0.00    3.49   10.71    0.00    0.17    0.00    0.00    0.00   74.74
02:01:49 PM  all    9.48    0.00    2.96   11.09    0.00    0.25    0.00    0.00    0.00   76.21
02:01:50 PM  all    7.26    0.00    2.70   10.22    0.00    0.51    0.00    0.00    0.00   79.31
02:01:51 PM  all   10.27    0.00    3.48   11.71    0.00    0.25    0.00    0.00    0.00   74.28
02:01:52 PM  all   10.22    0.00    2.73   12.01    0.00    0.26    0.00    0.00    0.00   74.79
02:01:53 PM  all    7.48    0.00    2.55   11.30    0.00    0.34    0.00    0.00    0.00   78.33
02:01:54 PM  all    8.67    0.00    2.63   10.96    0.00    0.34    0.00    0.00    0.00   77.40
02:01:55 PM  all   11.32    0.00    2.96   10.39    0.00    0.42    0.00    0.00    0.00   74.92
02:01:56 PM  all   11.21    0.00    3.74   11.30    0.00    0.34    0.00    0.00    0.00   73.41
02:01:57 PM  all   13.78    0.00    3.23   10.54    0.00    0.17    0.00    0.00    0.00   72.28
02:01:58 PM  all    8.43    0.00    2.72   10.81    0.00    0.34    0.00    0.00    0.00   77.70
02:01:59 PM  all    7.36    0.00    2.37   10.24    0.00    0.42    0.00    0.00    0.00   79.61
02:02:00 PM  all    5.60    0.00    2.63   10.01    0.00    0.51    0.00    0.00    0.00   81.26
02:02:01 PM  all    6.35    0.00    2.54   10.15    0.00    0.42    0.00    0.00    0.00   80.54
02:02:02 PM  all    9.41    0.00    2.80   11.54    0.00    0.42    0.00    0.00    0.00   75.83
02:02:03 PM  all    7.67    0.00    2.56    9.88    0.00    0.34    0.00    0.00    0.00   79.56
02:02:04 PM  all    8.96    0.00    2.79   10.82    0.00    0.25    0.00    0.00    0.00   77.18
02:02:05 PM  all    6.60    0.00    2.54   10.24    0.00    0.42    0.00    0.00    0.00   80.20
02:02:06 PM  all   11.23    0.00    3.12   12.42    0.00    0.34    0.00    0.00    0.00   72.89
02:02:07 PM  all    6.43    0.00    2.28   10.15    0.00    0.51    0.00    0.00    0.00   80.63
02:02:08 PM  all    9.35    0.00    3.31   11.72    0.00    0.17    0.00    0.00    0.00   75.45
02:02:09 PM  all    7.11    0.00    2.28   10.66    0.00    0.42    0.00    0.00    0.00   79.53
02:02:10 PM  all   14.15    0.00    3.31   10.68    0.00    0.34    0.00    0.00    0.00   71.53
02:02:11 PM  all    7.56    0.00    3.14   10.87    0.00    0.25    0.00    0.00    0.00   78.18
02:02:12 PM  all   11.66    0.00    2.81   11.83    0.00    0.43    0.00    0.00    0.00   73.28
02:02:13 PM  all    6.20    0.00    2.55   10.87    0.00    0.42    0.00    0.00    0.00   79.97
02:02:14 PM  all    6.94    0.00    2.79   10.66    0.00    0.42    0.00    0.00    0.00   79.19
02:02:15 PM  all    6.23    0.00    3.03   11.37    0.00    0.34    0.00    0.00    0.00   79.02
02:02:16 PM  all    7.08    0.00    2.36   11.89    0.00    0.25    0.00    0.00    0.00   78.41
02:02:17 PM  all    8.73    0.00    2.80   11.86    0.00    0.34    0.00    0.00    0.00   76.27
02:02:18 PM  all    8.81    0.00    2.80   10.76    0.00    0.51    0.00    0.00    0.00   77.12
02:02:19 PM  all   12.19    0.00    3.75   11.59    0.00    0.34    0.00    0.00    0.00   72.12
02:02:20 PM  all   11.29    0.00    3.31   10.19    0.00    0.34    0.00    0.00    0.00   74.87
02:02:21 PM  all   14.01    0.00    3.42   10.42    0.00    0.09    0.00    0.00    0.00   72.08
02:02:22 PM  all   12.10    0.00    3.24   11.41    0.00    0.34    0.00    0.00    0.00   72.91
02:02:23 PM  all   11.23    0.00    3.66   12.00    0.00    0.17    0.00    0.00    0.00   72.94
02:02:24 PM  all   11.45    0.00    3.31   10.77    0.00    0.51    0.00    0.00    0.00   73.96
02:02:25 PM  all   14.59    0.00    3.82    9.92    0.00    0.34    0.00    0.00    0.00   71.33
02:02:26 PM  all   13.57    0.00    4.18   11.26    0.00    0.43    0.00    0.00    0.00   70.56
02:02:27 PM  all   11.85    0.00    3.47   10.08    0.00    0.17    0.00    0.00    0.00   74.43
02:02:28 PM  all   13.01    0.00    3.15   10.46    0.00    0.43    0.00    0.00    0.00   72.96
02:02:29 PM  all   13.94    0.00    3.34   11.12    0.00    0.34    0.00    0.00    0.00   71.26
02:02:30 PM  all   11.31    0.00    3.29    9.87    0.00    0.34    0.00    0.00    0.00   75.19
02:02:31 PM  all   13.10    0.00    3.40   10.63    0.00    0.34    0.00    0.00    0.00   72.53
02:02:32 PM  all   14.52    0.00    3.48   12.22    0.00    0.25    0.00    0.00    0.00   69.52
02:02:33 PM  all    6.21    0.00    2.04   10.55    0.00    0.51    0.00    0.00    0.00   80.68
02:02:34 PM  all    9.82    0.00    2.96   11.09    0.00    0.51    0.00    0.00    0.00   75.61
02:02:35 PM  all   10.14    0.00    3.32   11.51    0.00    0.26    0.00    0.00    0.00   74.77
02:02:36 PM  all    8.11    0.00    2.62    9.89    0.00    0.51    0.00    0.00    0.00   78.87
02:02:37 PM  all    8.00    0.00    2.21   10.55    0.00    0.43    0.00    0.00    0.00   78.81
02:02:38 PM  all   10.25    0.00    2.88   11.19    0.00    0.51    0.00    0.00    0.00   75.17
02:02:39 PM  all   10.98    0.00    3.66   10.55    0.00    0.34    0.00    0.00    0.00   74.47
02:02:40 PM  all   13.79    0.00    3.49   11.74    0.00    0.26    0.00    0.00    0.00   70.72
02:02:41 PM  all   11.80    0.00    2.89   10.61    0.00    0.42    0.00    0.00    0.00   74.28
02:02:42 PM  all   12.64    0.00    3.39   11.79    0.00    0.51    0.00    0.00    0.00   71.67
02:02:43 PM  all   14.94    0.00    3.31    9.34    0.00    0.34    0.00    0.00    0.00   72.07
02:02:44 PM  all   11.96    0.00    3.22   10.18    0.00    0.42    0.00    0.00    0.00   74.22
02:02:45 PM  all   12.63    0.00    3.47    9.92    0.00    0.42    0.00    0.00    0.00   73.56
02:02:46 PM  all   12.38    0.00    3.14   11.37    0.00    0.42    0.00    0.00    0.00   72.69
02:02:47 PM  all   11.99    0.00    3.74    9.52    0.00    0.17    0.00    0.00    0.00   74.57
02:02:48 PM  all   12.93    0.00    3.74   10.37    0.00    0.17    0.00    0.00    0.00   72.79
02:02:49 PM  all   12.25    0.00    3.46   10.64    0.00    0.34    0.00    0.00    0.00   73.31
02:02:50 PM  all   10.94    0.00    3.14    9.41    0.00    0.34    0.00    0.00    0.00   76.17
02:02:51 PM  all   13.42    0.00    3.91   11.55    0.00    0.42    0.00    0.00    0.00   70.69
02:02:52 PM  all    8.77    0.00    3.20   10.03    0.00    0.67    0.00    0.00    0.00   77.32
02:02:53 PM  all   11.01    0.00    3.58   10.67    0.00    0.17    0.00    0.00    0.00   74.57
02:02:54 PM  all   14.88    0.00    3.34   10.78    0.00    0.34    0.00    0.00    0.00   70.66
02:02:55 PM  all    9.97    0.00    3.46    9.97    0.00    0.42    0.00    0.00    0.00   76.18
02:02:56 PM  all   12.43    0.00    3.08   10.71    0.00    0.26    0.00    0.00    0.00   73.52
02:02:57 PM  all   11.09    0.00    2.73   10.58    0.00    0.34    0.00    0.00    0.00   75.26
02:02:58 PM  all   11.09    0.00    3.39   11.01    0.00    0.34    0.00    0.00    0.00   74.17
02:02:59 PM  all   13.04    0.00    3.50   11.85    0.00    0.26    0.00    0.00    0.00   71.36
02:03:00 PM  all   13.10    0.00    3.83   10.88    0.00    0.26    0.00    0.00    0.00   71.94
02:03:01 PM  all   16.31    0.00    3.31   10.88    0.00    0.34    0.00    0.00    0.00   69.16
02:03:02 PM  all   12.88    0.00    3.41   11.35    0.00    0.43    0.00    0.00    0.00   71.93
02:03:03 PM  all   12.60    0.00    3.32   10.13    0.00    0.17    0.00    0.00    0.00   73.79
02:03:04 PM  all   12.12    0.00    3.41   10.75    0.00    0.34    0.00    0.00    0.00   73.38
02:03:05 PM  all    8.45    0.00    3.07    9.82    0.00    0.17    0.00    0.00    0.00   78.48
02:03:06 PM  all   14.62    0.00    3.50   10.09    0.00    0.26    0.00    0.00    0.00   71.54
02:03:07 PM  all   12.40    0.00    2.91   10.52    0.00    0.26    0.00    0.00    0.00   73.91
02:03:08 PM  all   10.37    0.00    3.32   10.03    0.00    0.26    0.00    0.00    0.00   76.02
02:03:09 PM  all   12.27    0.00    3.07   11.50    0.00    0.26    0.00    0.00    0.00   72.91
02:03:10 PM  all   13.32    0.00    2.88    9.67    0.00    0.42    0.00    0.00    0.00   73.71
02:03:11 PM  all    9.11    0.00    2.64    9.53    0.00    0.43    0.00    0.00    0.00   78.30
02:03:12 PM  all   10.40    0.00    3.55   10.74    0.00    0.34    0.00    0.00    0.00   74.98
02:03:13 PM  all   10.66    0.00    3.21   10.83    0.00    0.34    0.00    0.00    0.00   74.96
02:03:14 PM  all   11.08    0.00    2.90   10.74    0.00    0.34    0.00    0.00    0.00   74.94
02:03:15 PM  all   10.35    0.00    3.48   11.03    0.00    0.42    0.00    0.00    0.00   74.72
02:03:16 PM  all   13.56    0.00    2.97    9.75    0.00    0.34    0.00    0.00    0.00   73.39
02:03:17 PM  all   11.89    0.00    3.40   11.81    0.00    0.25    0.00    0.00    0.00   72.64
02:03:18 PM  all   10.23    0.00    3.04   10.23    0.00    0.42    0.00    0.00    0.00   76.08
02:03:19 PM  all   11.76    0.00    3.38   10.66    0.00    0.42    0.00    0.00    0.00   73.77
02:03:20 PM  all    9.48    0.00    2.73    9.91    0.00    0.26    0.00    0.00    0.00   77.63
02:03:21 PM  all   11.54    0.00    3.39   11.45    0.00    0.17    0.00    0.00    0.00   73.45
02:03:22 PM  all   11.84    0.00    2.98   12.44    0.00    0.26    0.00    0.00    0.00   72.49
02:03:23 PM  all   10.88    0.00    3.14   10.03    0.00    0.25    0.00    0.00    0.00   75.70
02:03:24 PM  all   10.36    0.00    3.14   10.53    0.00    0.25    0.00    0.00    0.00   75.72
02:03:25 PM  all    8.89    0.00    2.79   10.41    0.00    0.51    0.00    0.00    0.00   77.39
02:03:26 PM  all    9.80    0.00    2.81   10.74    0.00    0.34    0.00    0.00    0.00   76.30
02:03:27 PM  all   10.39    0.00    3.04    9.88    0.00    0.42    0.00    0.00    0.00   76.27
02:03:28 PM  all    8.99    0.00    2.88   12.21    0.00    0.51    0.00    0.00    0.00   75.40
02:03:29 PM  all   10.00    0.00    2.80   11.78    0.00    0.34    0.00    0.00    0.00   75.08
02:03:30 PM  all   10.13    0.00    3.06   10.64    0.00    0.26    0.00    0.00    0.00   75.91
02:03:31 PM  all   14.52    0.00    3.50   10.85    0.00    0.17    0.00    0.00    0.00   70.96
02:03:32 PM  all   14.44    0.00    4.44   10.26    0.00    0.09    0.00    0.00    0.00   70.77
02:03:33 PM  all   14.83    0.00    3.58   10.57    0.00    0.26    0.00    0.00    0.00   70.76
02:03:34 PM  all   14.91    0.00    3.68   10.37    0.00    0.09    0.00    0.00    0.00   70.95
02:03:35 PM  all   15.14    0.00    3.66   10.37    0.00    0.26    0.00    0.00    0.00   70.58
02:03:36 PM  all   14.04    0.00    3.88   10.16    0.00    0.26    0.00    0.00    0.00   71.66
02:03:37 PM  all   17.01    0.00    3.64    9.90    0.00    0.25    0.00    0.00    0.00   69.20
02:03:38 PM  all   13.61    0.00    3.77   10.62    0.00    0.26    0.00    0.00    0.00   71.75
02:03:39 PM  all    7.71    0.00    2.37    9.48    0.00    0.34    0.00    0.00    0.00   80.10
02:03:40 PM  all    8.84    0.00    2.46   10.88    0.00    0.34    0.00    0.00    0.00   77.49
02:03:41 PM  all    9.69    0.00    2.97   11.72    0.00    0.42    0.00    0.00    0.00   75.19
02:03:42 PM  all   10.84    0.00    3.13   12.11    0.00    0.42    0.00    0.00    0.00   73.50
02:03:43 PM  all    8.05    0.00    2.29   10.68    0.00    0.34    0.00    0.00    0.00   78.64
02:03:44 PM  all    8.43    0.00    3.15   11.33    0.00    0.26    0.00    0.00    0.00   76.83
02:03:45 PM  all    8.82    0.00    3.03   11.43    0.00    0.50    0.00    0.00    0.00   76.22
02:03:46 PM  all    8.87    0.00    2.81   11.51    0.00    0.43    0.00    0.00    0.00   76.39
02:03:47 PM  all    8.89    0.00    2.74   11.79    0.00    0.26    0.00    0.00    0.00   76.32
02:03:48 PM  all    9.74    0.00    2.96   10.33    0.00    0.17    0.00    0.00    0.00   76.80
02:03:49 PM  all    7.36    0.00    3.05   11.76    0.00    0.51    0.00    0.00    0.00   77.33
02:03:50 PM  all    7.84    0.00    2.47   11.24    0.00    0.43    0.00    0.00    0.00   78.02
02:03:51 PM  all    8.39    0.00    3.14   10.08    0.00    0.34    0.00    0.00    0.00   78.05
